Order ID,Order Date,CustomerName,State,City,Order ID.1,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Year,Month,Quarter,Day,Weekday,Profit_Margin_%,Avg_Price,Order_Type,Profit_Status,Customer_Total_Spend,Total_Orders,Customer_Total_Profit,Customer_Segment,Profit_Category,Average_Customer_Spend,Estimated_CLV,Discount_Impact,Sales_Performance
Unknown,,Unknown,Unknown,Unknown,B-25856,689,90,5,Clothing,Saree,COD,,,,,,13.06,137.8,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26044,28,-10,3,Clothing,Skirt,COD,,,,,,-35.71,9.33,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25654,34,12,3,Clothing,Hankerchief,Credit Card,,,,,,35.29,11.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26051,600,-102,5,Electronics,Electronic Games,Debit Card,,,,,,-17.0,120.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25636,637,113,5,Clothing,Saree,UPI,,,,,,17.74,127.4,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25710,616,-69,7,Furniture,Furnishings,Debit Card,,,,,,-11.2,88.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25656,624,37,2,Electronics,Electronic Games,Debit Card,,,,,,5.93,312.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25919,28,4,1,Clothing,T-shirt,COD,,,,,,14.29,28.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25781,584,-444,7,Electronics,Printers,UPI,,,,,,-76.03,83.43,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25899,28,6,4,Clothing,Skirt,COD,,,,,,21.43,7.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26093,33,-1,1,Clothing,Saree,Credit Card,,,,,,-3.03,33.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25753,27,-20,2,Clothing,Hankerchief,COD,,,,,,-74.07,13.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25858,27,5,2,Clothing,Skirt,COD,,,,,,18.52,13.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25762,27,4,3,Clothing,Skirt,COD,,,,,,14.81,9.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25625,635,-349,5,Clothing,Saree,Debit Card,,,,,,-54.96,127.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25857,598,166,4,Furniture,Bookcases,UPI,,,,,,27.76,149.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25919,636,-204,2,Electronics,Printers,Debit Card,,,,,,-32.08,318.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25864,27,9,2,Clothing,Hankerchief,COD,,,,,,33.33,13.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25698,27,-6,4,Clothing,Hankerchief,COD,,,,,,-22.22,6.75,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25959,637,212,8,Electronics,Phones,Debit Card,,,,,,33.28,79.62,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26073,290,110,9,Clothing,Stole,UPI,,,,,,37.93,32.22,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25649,27,-25,2,Clothing,Stole,COD,,,,,,-92.59,13.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25806,632,-114,4,Furniture,Tables,UPI,,,,,,-18.04,158.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25756,643,-45,2,Electronics,Printers,Debit Card,,,,,,-7.0,321.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26003,652,13,6,Furniture,Furnishings,Debit Card,,,,,,1.99,108.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25752,33,-27,1,Furniture,Chairs,Credit Card,,,,,,-81.82,33.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25783,26,2,2,Clothing,Hankerchief,COD,,,,,,7.69,13.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25802,633,-633,11,Electronics,Accessories,UPI,,,,,,-100.0,57.55,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25881,26,9,2,Clothing,Leggings,COD,,,,,,34.62,13.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25898,191,93,4,Clothing,Shirt,UPI,,,,,,48.69,47.75,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25696,887,80,3,Electronics,Printers,UPI,,,,,,9.02,295.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25826,637,261,2,Electronics,Printers,COD,,,,,,40.97,318.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25745,670,15,5,Furniture,Bookcases,Debit Card,,,,,,2.24,134.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25943,26,7,4,Clothing,Hankerchief,COD,,,,,,26.92,6.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26051,676,195,5,Furniture,Bookcases,Debit Card,,,,,,28.85,135.2,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25624,26,12,3,Clothing,Hankerchief,COD,,,,,,46.15,8.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25723,26,-24,1,Clothing,Stole,COD,,,,,,-92.31,26.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26052,25,7,2,Clothing,Stole,COD,,,,,,28.0,12.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25603,24,-30,1,Furniture,Chairs,COD,,,,,,-125.0,24.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25983,32,-12,1,Furniture,Chairs,Credit Card,,,,,,-37.5,32.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25650,31,-2,2,Clothing,Saree,Credit Card,,,,,,-6.45,15.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25656,651,169,5,Electronics,Printers,COD,,,,,,25.96,130.2,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26018,326,107,3,Furniture,Furnishings,UPI,,,,,,32.82,108.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25783,30,-6,2,Clothing,Hankerchief,UPI,,,,,,-20.0,15.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25951,30,5,2,Clothing,Kurti,UPI,,,,,,16.67,15.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25974,662,240,2,Furniture,Bookcases,COD,,,,,,36.25,331.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25754,30,-23,2,Clothing,Saree,UPI,,,,,,-76.67,15.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26073,29,9,3,Clothing,Saree,UPI,,,,,,31.03,9.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25796,28,1,1,Electronics,Accessories,UPI,,,,,,3.57,28.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25653,28,-3,2,Clothing,Saree,UPI,,,,,,-10.71,14.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25884,24,2,4,Clothing,Hankerchief,COD,,,,,,8.33,6.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25650,28,-26,2,Clothing,Stole,UPI,,,,,,-92.86,14.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26045,27,5,1,Clothing,Stole,UPI,,,,,,18.52,27.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25672,27,-15,1,Clothing,Stole,UPI,,,,,,-55.56,27.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25949,24,11,3,Clothing,Hankerchief,COD,,,,,,45.83,8.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25733,23,-6,4,Clothing,Hankerchief,COD,,,,,,-26.09,5.75,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25697,322,193,5,Electronics,Printers,COD,,,,,,59.94,64.4,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25893,688,-103,6,Electronics,Accessories,Debit Card,,,,,,-14.97,114.67,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25802,23,-3,1,Clothing,Shirt,COD,,,,,,-13.04,23.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25961,26,3,3,Clothing,Skirt,UPI,,,,,,11.54,8.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25751,68,-56,2,Electronics,Phones,COD,,,,,,-82.35,34.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25814,462,169,4,Clothing,Saree,COD,,,,,,36.58,115.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25702,941,203,3,Furniture,Tables,UPI,,,,,,21.57,313.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25896,23,4,2,Clothing,Skirt,COD,,,,,,17.39,11.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25969,720,43,2,Electronics,Printers,UPI,,,,,,5.97,360.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25778,724,-447,4,Electronics,Electronic Games,UPI,,,,,,-61.74,181.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25859,724,253,2,Furniture,Bookcases,UPI,,,,,,34.94,362.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25810,26,10,4,Clothing,Hankerchief,UPI,,,,,,38.46,6.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25616,22,-2,3,Clothing,Hankerchief,COD,,,,,,-9.09,7.33,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25633,711,-8,4,Clothing,Saree,Debit Card,,,,,,-1.13,177.75,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25753,107,31,5,Clothing,T-shirt,COD,,,,,,28.97,21.4,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25764,765,-153,2,Electronics,Phones,Debit Card,,,,,,-20.0,382.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25864,22,8,2,Clothing,Leggings,COD,,,,,,36.36,11.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25725,26,-5,2,Clothing,Stole,UPI,,,,,,-19.23,13.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25858,22,8,3,Clothing,Hankerchief,COD,,,,,,36.36,7.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25817,743,89,5,Electronics,Printers,UPI,,,,,,11.98,148.6,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25703,22,-15,4,Clothing,Kurti,COD,,,,,,-68.18,5.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25610,781,594,6,Electronics,Printers,Debit Card,,,,,,76.06,130.17,Low Value,Profit,231829,1000,18447,High Value,High Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25652,25,-2,5,Clothing,Hankerchief,UPI,,,,,,-8.0,5.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25891,25,2,2,Clothing,Hankerchief,UPI,,,,,,8.0,12.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25764,119,43,5,Clothing,T-shirt,COD,,,,,,36.13,23.8,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25664,785,52,2,Electronics,Phones,Debit Card,,,,,,6.62,392.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25645,183,-66,5,Electronics,Phones,UPI,,,,,,-36.07,36.6,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26008,22,4,1,Clothing,Stole,COD,,,,,,18.18,22.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26061,642,180,5,Clothing,Saree,COD,,,,,,28.04,128.4,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25781,767,-353,5,Clothing,Trousers,COD,,,,,,-46.02,153.4,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25999,770,323,3,Electronics,Accessories,COD,,,,,,41.95,256.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25783,21,-17,3,Clothing,Shirt,COD,,,,,,-80.95,7.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25800,21,-6,3,Clothing,Leggings,COD,,,,,,-28.57,7.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26093,492,187,2,Electronics,Accessories,UPI,,,,,,38.01,246.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25638,816,-96,3,Electronics,Printers,Debit Card,,,,,,-11.76,272.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26026,25,2,3,Clothing,Kurti,Credit Card,,,,,,8.0,8.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25902,802,120,7,Electronics,Accessories,COD,,,,,,14.96,114.57,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25968,811,154,7,Electronics,Accessories,UPI,,,,,,18.99,115.86,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26099,835,267,5,Electronics,Phones,Debit Card,,,,,,31.98,167.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25699,21,-5,1,Electronics,Accessories,COD,,,,,,-23.81,21.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26076,450,-190,4,Furniture,Bookcases,COD,,,,,,-42.22,112.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25793,24,-1,4,Clothing,Skirt,Credit Card,,,,,,-4.17,6.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25671,832,0,3,Clothing,Trousers,UPI,,,,,,0.0,277.33,Low Value,Break Even,231829,1000,18447,High Value,Loss,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26040,833,93,3,Clothing,Trousers,UPI,,,,,,11.16,277.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26059,20,6,1,Clothing,T-shirt,COD,,,,,,30.0,20.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25725,23,-5,7,Clothing,Hankerchief,Credit Card,,,,,,-21.74,3.29,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25855,550,-242,5,Furniture,Furnishings,UPI,,,,,,-44.0,110.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25738,148,-91,2,Electronics,Phones,COD,,,,,,-61.49,74.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25899,846,9,2,Furniture,Chairs,Debit Card,,,,,,1.06,423.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25608,856,385,6,Electronics,Printers,COD,,,,,,44.98,142.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25904,871,131,2,Furniture,Bookcases,UPI,,,,,,15.04,435.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26056,19,-18,4,Clothing,Kurti,COD,,,,,,-94.74,4.75,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25669,610,-66,2,Furniture,Tables,COD,,,,,,-10.82,305.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25638,880,97,8,Furniture,Furnishings,Debit Card,,,,,,11.02,110.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25953,22,-8,4,Clothing,Hankerchief,Credit Card,,,,,,-36.36,5.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25841,22,11,2,Clothing,Skirt,Credit Card,,,,,,50.0,11.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26071,21,4,3,Clothing,Hankerchief,Credit Card,,,,,,19.05,7.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25793,18,1,3,Clothing,Hankerchief,COD,,,,,,5.56,6.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25813,911,202,7,Furniture,Chairs,COD,,,,,,22.17,130.14,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26010,18,2,3,Clothing,Hankerchief,COD,,,,,,11.11,6.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25825,911,355,5,Electronics,Phones,Debit Card,,,,,,38.97,182.2,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25630,143,-129,2,Electronics,Phones,COD,,,,,,-90.21,71.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25986,918,22,9,Electronics,Electronic Games,COD,,,,,,2.4,102.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25650,925,-447,5,Electronics,Electronic Games,COD,,,,,,-48.32,185.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26078,17,8,2,Clothing,Skirt,COD,,,,,,47.06,8.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
